did,name,kw,nr_attr,desc,feats
42585,penguins,social,6,![palmerpenguins](https://github.com/allisonhorst/palmerpenguins/raw/master/man/figures/logo.png) ## Description The goal of palmerpenguins is to provide a great dataset for data e,"species, body_mass_g, island, flipper_length_mm, culmen_depth_mm, culmen_length_mm, sex"
1147,AP_Omentum_Kidney,biology,1000,**Author**: **Source**: Unknown - Date unknown **Please cite**: GEMLeR provides a collection of gene expression datasets that can be used for benchmarking gene expression oriented ,"200962_at, 200672_x_at, 202318_s_at, 212895_s_at, 207133_x_at, 227698_s_at, 216331_at, 203324_s_at, 225256_at, 226448_at"
1011,ecoli,unknown,7,**Author**: **Source**: Unknown - Date unknown **Please cite**: Binarized version of the original data set (see version 1). The multi-class target feature is converted to a two-cla,"aac, alm1, gvh, chg, mcg, binaryClass, alm2, lip"
1144,AP_Prostate_Kidney,biology,1000,**Author**: **Source**: Unknown - Date unknown **Please cite**: GEMLeR provides a collection of gene expression datasets that can be used for benchmarking gene expression oriented ,"200962_at, 200672_x_at, 202318_s_at, 212895_s_at, 207133_x_at, 227698_s_at, 216331_at, 203324_s_at, 218245_at, 225256_at"
1447,CastMetal1,unknown,37,"**Author**: Hans Bauer Jesus"",""Deter Bergman **Source**: Unknown - Date unknown **Please cite**: cast metal 1","a, ab, p, e, r, c, t, d, k, ag, s, af, ah, ai, ad, v, b, aa, o, m, ac, z, def, g, u, aj, i, ae, l, ak, j, am, h, an, al,"
1140,AP_Ovary_Lung,biology,1000,**Author**: **Source**: Unknown - Date unknown **Please cite**: GEMLeR provides a collection of gene expression datasets that can be used for benchmarking gene expression oriented ,"215536_at, 229921_at, 203432_at, 200962_at, 202318_s_at, 219795_at, 226320_at, 212895_s_at, 227698_s_at, 203324_s_at, 21"
925,visualizing_galaxy,unknown,4,**Author**: **Source**: Unknown - Date unknown **Please cite**: Binarized version of the original data set (see version 1). It converts the numeric target feature to a two-class no,"northsouth, angle, binaryClass, eastwest, radialposition"
1162,AP_Ovary_Uterus,biology,1000,**Author**: **Source**: Unknown - Date unknown **Please cite**: GEMLeR provides a collection of gene expression datasets that can be used for benchmarking gene expression oriented ,"229921_at, 203432_at, 200962_at, 202318_s_at, 219795_at, 226320_at, 212895_s_at, 216331_at, 203324_s_at, 218245_at, 2252"
1157,AP_Endometrium_Kidney,biology,1000,**Author**: **Source**: Unknown - Date unknown **Please cite**: GEMLeR provides a collection of gene expression datasets that can be used for benchmarking gene expression oriented ,"203432_at, 200962_at, 200672_x_at, 202318_s_at, 219795_at, 212895_s_at, 207133_x_at, 227698_s_at, 216331_at, 203324_s_at"
1167,pc1_req,unknown,8,**Author**: **Source**: Unknown - Date unknown **Please cite**:,"IMPERATIVE, OPTION, ACTION, CONTINUANCE, CONDITIONAL, SOURCE, WEAK_PHRASE, DEFECT, RISK_LEVEL"
915,plasma_retinol,unknown,13,**Author**: **Source**: Unknown - Date unknown **Please cite**: Binarized version of the original data set (see version 1). It converts the numeric target feature to a two-class no,"SEX, BETAPLASMA, VITUSE, ALCOHOL, RETDIET, CHOLESTEROL, SMOKSTAT, AGE, FAT, FIBER, BETADIET, binaryClass, QUETELET, CALO"
1523,vertebra-column,health,6,"**Author**: Guilherme de Alencar Barreto, Ajalmar R. da Rocha Neto, Henrique Antonio Fonseca da Mota Filho **Source**: UCI **Please cite**: * Dataset Title: Vertebra Column - 3 cla","V4, V6, Class, V5, V3, V2, V1"
818,diggle_table_a2,unknown,8,**Author**: **Source**: Unknown - Date unknown **Please cite**: Binarized version of the original data set (see version 1). It converts the numeric target feature to a two-class no,"col_6, col_1, col_2, col_3, col_8, col_5, col_4, col_7, binaryClass"
43,haberman,health,3,"**Author**: **Source**: Unknown - **Please cite**: 1. Title: Haberman's Survival Data 2. Sources: (a) Donor: Tjen-Sien Lim (limt@stat.wisc.edu) (b) Date: March 4, 1999 3. Past Usag","Patients_year_of_operation, Survival_status, Number_of_positive_axillary_nodes_detected, Age_of_patient_at_time_of_opera"
786,cleveland,unknown,13,**Author**: **Source**: Unknown - Date unknown **Please cite**: Binarized version of the original data set (see version 1). It converts the numeric target feature to a two-class no,"chol, thal, ca, cp, fbs, oldpeak, exang, trestbps, sex, age, restecg, slope, thalach, binaryClass"
40710,cleve,unknown,13,cleve-pmlb,"Exercise_induced_angina, Fasting_blood_sugar_&lt;_120, Trestbps, Sex, class, Age, Cholesterol, Slope, Number_of_vessels_"
798,cholesterol,unknown,13,**Author**: **Source**: Unknown - Date unknown **Please cite**: Binarized version of the original data set (see version 1). It converts the numeric target feature to a two-class no,"thal, ca, cp, fbs, oldpeak, exang, trestbps, sex, age, restecg, slope, num, thalach, binaryClass"
1446,CostaMadre1,unknown,37,"**Author**: Hans Bauer Jesus"",""Deter Bergman **Source**: Unknown - Date unknown **Please cite**: Costa madre 1","a, ab, p, e, r, c, t, d, k, ag, s, af, ah, ai, ad, v, b, aa, o, m, ac, ap, z, def, g, u, aj, i, ae, l, ak, j, am, h, an,"
44149,Heart_disease_prediction_20,health,13,This database contains 14 attributes. The goal field refers to the presence of heart disease in the patient. It is integer valued with 0 or 1.,"chol, trestpbs, thal, ca, cp, fbs, oldpeak, exang, diag, sex, age, restecg, slope, thalach"
1121,badges2,unknown,10,**Author**: **Source**: Unknown - Date unknown **Please cite**: Dataset from the MLRR repository: http://axon.cs.byu.edu:5000/,"first_char_vowel, vowel_consonant_ratio, words, consonants, even_odd, dots, length, class, spaces, vowels, ID, second_ch"
13,breast-cancer,health,9,"**Author**: **Source**: Unknown - **Please cite**: Citation Request: This breast cancer domain was obtained from the University Medical Centre, Institute of Oncology, Ljubljana, Yu","menopause, inv-nodes, node-caps, Class, breast, deg-malig, age, irradiat, tumor-size, breast-quad"
844,breastTumor,unknown,9,**Author**: **Source**: Unknown - Date unknown **Please cite**: Binarized version of the original data set (see version 1). It converts the numeric target feature to a two-class no,"menopause, inv-nodes, recurrence, node-caps, breast, deg-malig, age, breast-quad, binaryClass, irradiation"
961,analcatdata_broadwaymult,unknown,7,**Author**: **Source**: Unknown - Date unknown **Please cite**: Binarized version of the original data set (see version 1). The multi-class target feature is converted to a two-cla,"Award, Type, NYT_rating, Revival, Week_1_attendance, DN_rating, binaryClass, Show"
880,mu284,unknown,10,**Author**: **Source**: Unknown - Date unknown **Please cite**: Binarized version of the original data set (see version 1). It converts the numeric target feature to a two-class no,"ME84, P75, LABEL, CS82, REG, SS82, RMT85, S82, REV84, binaryClass, P85"
41430,DiabeticMellitus,health,97,"This data was collected from combine primary and secondary sources, through questionnaire, verbal interview and some part of the hospital&rsquo;s record department&rsquo;s data, fr","SCE, DBP, EXP, NSA_3, FTG_2, DCD, CFS_3, PCJ, SWT, CDC, FRU, RIH, ETN, RIV, WKN_3, GSV, FTG_4, HDC, IIU, WKN_2, RPP, LOA"
1156,AP_Omentum_Ovary,biology,1000,**Author**: **Source**: Unknown - Date unknown **Please cite**: GEMLeR provides a collection of gene expression datasets that can be used for benchmarking gene expression oriented ,"229921_at, 203432_at, 200962_at, 202318_s_at, 219795_at, 212895_s_at, 227698_s_at, 203324_s_at, 218245_at, 225256_at, 22"
46590,heart-statlog-uci,health,13,Attribute Information: ------------------------ -- 1. age -- 2. sex -- 3. chest pain type (4 values) -- 4. resting blood pressure -- 5. serum cholestoral in mg/dl -- 6. fasting blo,"exercise_induced_angina, thal, serum_cholestoral, oldpeak, chest, resting_blood_pressure, class, sex, age, fasting_blood"
1152,AP_Prostate_Ovary,biology,1000,**Author**: **Source**: Unknown - Date unknown **Please cite**: GEMLeR provides a collection of gene expression datasets that can be used for benchmarking gene expression oriented ,"229921_at, 203432_at, 200962_at, 202318_s_at, 219795_at, 212895_s_at, 216331_at, 203324_s_at, 218245_at, 225256_at, 2275"
336,SPECT,health,22,"**Author**: Krzysztof J. Cios"",""Lukasz A. **Source**: [original](https://archive.ics.uci.edu/ml/datasets/SPECT+Heart) - **Please cite**: SPECT heart data This is a merged version o","OVERALL_DIAGNOSIS, F18, F11, F15, F21, F19, F20, F10, F14, F5, F6, F4, F8, F13, F2, F1, F3, F9, F17, F22, F7, F16, F12"
42544,Touch2,unknown,10,Touch samples 2,"f1, f5, a3, a2, a1, a5, f4, a4, f3, y, f2"
811,rmftsa_ctoarrivals,unknown,2,**Author**: **Source**: Unknown - Date unknown **Please cite**: Binarized version of the original data set (see version 1). It converts the numeric target feature to a two-class no,"year, month, binaryClass"
1159,AP_Endometrium_Ovary,biology,1000,**Author**: **Source**: Unknown - Date unknown **Please cite**: GEMLeR provides a collection of gene expression datasets that can be used for benchmarking gene expression oriented ,"230258_at, 229921_at, 203432_at, 200962_at, 202318_s_at, 219795_at, 226320_at, 212895_s_at, 227698_s_at, 203324_s_at, 21"
45098,Ovarian,health,1000,"**Ovarian dataset** **Authors**: E. Petricoin, A. Ardekani, B. Hitt, P. Levine, V. Fusaro, S. Steinberg, G. Mills, C. Simone, D. Fishman, E. Kohn, et al **Please cite**: ([URL](htt","MZ2660.5814, MZ7565.3016, MZ15617.77, MZ11464.3, MZ6787.6482, MZ2429.9357, MZ12531.235, MZ7929.999, MZ2605.9876, MZ662.0"
1442,MegaWatt1,unknown,37,"**Author**: Hans Bauer Jesus"",""Deter Bergman **Source**: Unknown - Date unknown **Please cite**: Mega watt","a, ab, p, e, r, c, t, d, k, ag, s, af, ah, ai, ad, v, b, aa, o, m, ac, z, def, g, u, aj, i, ae, l, ak, j, am, h, an, al,"
1449,MeanWhile1,unknown,37,"**Author**: Hans Bauer Jesus"",""Deter Bergman **Source**: Unknown - Date unknown **Please cite**: Mean While 1","a, ab, p, e, r, c, t, d, k, ag, s, af, ah, ai, ad, v, b, aa, o, m, ac, z, def, g, u, aj, i, ae, l, ak, j, am, h, an, al,"
778,bodyfat,unknown,14,**Author**: **Source**: Unknown - Date unknown **Please cite**: Binarized version of the original data set (see version 1). It converts the numeric target feature to a two-class no,"Chest, Knee, Abdomen, Ankle, Wrist, Weight, Density, Forearm, Neck, Age, Thigh, binaryClass, Hip, Biceps, Height"
911,fri_c2_250_5,unknown,5,**Author**: **Source**: Unknown - Date unknown **Please cite**: Binarized version of the original data set (see version 1). It converts the numeric target feature to a two-class no,"oz3, oz4, oz5, binaryClass, oz2, oz1"
1495,qualitative-bankruptcy,finance,6,"**Author**: A. Martin, J. Uthayakumar, M. Nadarajan, V. Prasanna Venkatesan **Source**: UCI **Please cite**: * Abstract: Predict the Bankruptcy from Qualitative parameters from exp","V4, V6, Class, V5, V3, V2, V1"
1136,AP_Lung_Uterus,biology,1000,**Author**: **Source**: Unknown - Date unknown **Please cite**: GEMLeR provides a collection of gene expression datasets that can be used for benchmarking gene expression oriented ,"230258_at, 215536_at, 229921_at, 203432_at, 200962_at, 202318_s_at, 219795_at, 226320_at, 212895_s_at, 227698_s_at, 2163"
464,prnn_synth,education,2,**Author**: B.D. Ripley **Source**: Unknown - Date unknown **Please cite**: Dataset from `Pattern Recognition and Neural Networks' by B.D. Ripley. Cambridge University Press (1996),"yc, ys, xs"
41538,conference_attendance,unknown,6,Data set shows information about participants of math conference. isPresent is target column for classification task.,"isPresent, tshirtSize, regDateCat, wegan, uni, favSubject, participation"
46279,algerian_forest_fires,unknown,13,"From original source: ----- Additional Information The dataset includes 244 instances that regroup a data of two regions of Algeria,namely the Bejaia region located in the northeas","DC, DMC, FWI, Classes, year, month, Ws, Temperature, day, FFMC, RH, ISI, BUI, Rain"
851,tecator,unknown,124,**Author**: **Source**: Unknown - Date unknown **Please cite**: Binarized version of the original data set (see version 1). It converts the numeric target feature to a two-class no,"absorbance_62, absorbance_87, absorbance_99, absorbance_25, absorbance_65, absorbance_71, principal_component_18, absorb"
820,chatfield_4,unknown,12,**Author**: **Source**: Unknown - Date unknown **Please cite**: Binarized version of the original data set (see version 1). It converts the numeric target feature to a two-class no,"col_6, col_10, col_1, col_2, col_3, col_9, col_8, col_5, col_4, col_11, col_7, binaryClass, col_12"
939,chscase_whale,unknown,8,**Author**: **Source**: Unknown - Date unknown **Please cite**: Binarized version of the original data set (see version 1). It converts the numeric target feature to a two-class no,"col_6, col_10, col_1, col_2, col_3, col_9, col_8, col_4, col_7, binaryClass"
1412,lungcancer_GSE31210,biology,23,"**Author**: Okayama et al. Michel Lang **Source**: Unknown - Date unknown **Please cite**: Okayama H, Kohno T, Ishii Y, Shimada Y et al. Identification of genes upregulated in ALK-","g_204531_s_at, g_212724_at, g_203967_at, g_AFFX.HUMGAPDH.M33197_5_at, g_204890_s_at, OS_years, g_215638_at, g_203968_s_a"
895,chscase_geyser1,unknown,2,**Author**: **Source**: Unknown - Date unknown **Please cite**: Binarized version of the original data set (see version 1). It converts the numeric target feature to a two-class no,"col_1, binaryClass, col_2"
1084,BurkittLymphoma,biology,1000,"**Author**: **Source**: Unknown - Date unknown **Please cite**: Data from the RSCTC 2010 Discovery Challenge. All datasets contain between 100 and 400 samples, characterized by val","Var11516, Var15270, Var4375, Var2048, Var6492, Var9167, Var10106, Var9659, Var14694, Var21150, Var3418, Var3863, Var5666"
40682,thyroid-new,health,5,new-thyroid-pmlb,"4, 2, class, 6, 3, 5"
996,prnn_fglass,unknown,9,**Author**: **Source**: Unknown - Date unknown **Please cite**: Binarized version of the original data set (see version 1). The multi-class target feature is converted to a two-cla,"Si, K, Ca, Mg, Al, Na, Fe, RI, Ba, binaryClass"
1005,glass,unknown,9,**Author**: **Source**: Unknown - Date unknown **Please cite**: Binarized version of the original data set (see version 1). The multi-class target feature is converted to a two-cla,"Si, K, Ca, Mg, Al, Na, Fe, RI, Ba, binaryClass"
1499,seeds,image,7,"**Author**: M. Charytanowicz, J. Niewczas, P. Kulczycki, P.A. Kowalski, S. Lukasik, S. Zak **Source**: UCI **Please cite**: Contributors gratefully acknowledge support of their wor","V4, V6, V7, Class, V5, V3, V2, V1"
796,cpu,unknown,7,**Author**: **Source**: Unknown - Date unknown **Please cite**: Binarized version of the original data set (see version 1). It converts the numeric target feature to a two-class no,"MMIN, CHMIN, vendor, MYCT, CHMAX, MMAX, binaryClass, CACH"
733,machine_cpu,unknown,6,**Author**: **Source**: Unknown - Date unknown **Please cite**: Binarized version of the original data set (see version 1). It converts the numeric target feature to a two-class no,"MMIN, CHMIN, MYCT, CHMAX, MMAX, binaryClass, CACH"
481,biomed,health,8,"**Author**: **Source**: Unknown - Date unknown **Please cite**: February 23, 1982 The 1982 annual meetings of the American Statistical Association (ASA) will be held August 16-19, ","m2, Hospital_identification_number_for_blood_sample, Age_of_patient, m3, class, m4, ml, Date_that_blood_sample_was_taken"
40,sonar,sensor_signal,60,"**Author**: **Source**: Unknown - **Please cite**: NAME: Sonar, Mines vs. Rocks SUMMARY: This is the data set used by Gorman and Sejnowski in their study of the classification of s","attribute_58, attribute_24, attribute_43, attribute_54, Class, attribute_56, attribute_60, attribute_6, attribute_32, at"
840,autoHorse,unknown,25,**Author**: **Source**: Unknown - Date unknown **Please cite**: Binarized version of the original data set (see version 1). It converts the numeric target feature to a two-class no,"fuel-type, price, body-style, bore, normalized-losses, symboling, width, wheel-base, stroke, engine-type, fuel-system, h"
975,autos,unknown,25,**Author**: **Source**: Unknown - Date unknown **Please cite**: Binarized version of the original data set (see version 1). The multi-class target feature is converted to a two-cla,"fuel-type, price, body-style, bore, normalized-losses, width, wheel-base, stroke, engine-type, fuel-system, horsepower, "
1132,AP_Omentum_Lung,biology,1000,**Author**: **Source**: Unknown - Date unknown **Please cite**: GEMLeR provides a collection of gene expression datasets that can be used for benchmarking gene expression oriented ,"215536_at, 229921_at, 203432_at, 200962_at, 202318_s_at, 219795_at, 226320_at, 212895_s_at, 227698_s_at, 203324_s_at, 22"
42172,regime_alimentaire,unknown,19,#modelage,"boissons_sucrees, legumes_secs, Origine_Ethnique, Age, produits_laitiers, riz_pates_semoule_pommes_de_terre, Taille, com"
1124,AP_Omentum_Uterus,biology,1000,**Author**: **Source**: Unknown - Date unknown **Please cite**: GEMLeR provides a collection of gene expression datasets that can be used for benchmarking gene expression oriented ,"203432_at, 200962_at, 202318_s_at, 219795_at, 226320_at, 212895_s_at, 216331_at, 203324_s_at, 218245_at, 225256_at, 2275"
721,pwLinear,unknown,10,**Author**: **Source**: Unknown - Date unknown **Please cite**: Binarized version of the original data set (see version 1). It converts the numeric target feature to a two-class no,"a8, a6, a7, a3, a2, a1, a5, a4, a10, a9, binaryClass"
46602,Predicting_Risk_Factors_of_Chronic_Kidney_Disease,health,28,"Was there any data preprocessing performed? This dataset is not pre-processed, if you want to apply a Machine learning Algorithm at first you have to need to pre-process the data A","bu, pcv, sg, pot, rbc, grf, pcc, wbcc, class, bp (Diastolic), rbcc, hemo, stage, ane, cad, sod, affected, appet, sc, bp "
446,prnn_crabs,biology,7,**Author**: **Source**: Unknown - Date unknown **Please cite**: Datasets for `Pattern Recognition and Neural Networks' by B.D. Ripley ==============================================,"RW, FL, sp, CL, CW, index, sex, BD"
1458,arcene,health,1000,**Author**: **Source**: UCI **Please cite**: ARCENE's task is to distinguish cancer versus normal patterns from mass-spectrometric data. This is a two-class classification problem ,"V8926, V9996, V2548, V5481, V7145, V9419, V5354, V7674, V2330, V5814, V4515, V4610, V8204, V3931, V9813, V4953, V2107, V"
